Commodity,Classification,Market,Wholesale,Retail,Supply Volume,County,Date,temperature_mean_c,rain_sum_mm,year,month,day_of_year,week,season,price_lag_7d,price_lag_14d,price_lag_30d,rain_7d_rolling,rain_30d_rolling,temp_7d_rolling,price_change_7d,season_encoded,county_encoded,classification_encoded
Dry Maize,Mixed-Traditional ,Aram,55.58,60.21,3500,Siaya,15/08/2022,0.8,23.9,2022,8,227,33,dry_mid,55.74,61.11,55.58,2.5,16.1,24.04285714,-5.37,1,33,1
Dry Maize,White Maize,Bondo,63.33,80,1000,Siaya,16/08/2022,0,24.4,2022,8,228,33,dry_mid,55.38,47.78,51.67,2.5,15.1,24.15714286,7.6,1,33,2
Dry Maize,White Maize,Akala,65,75,1000,Siaya,17/08/2022,0,25.9,2022,8,229,33,dry_mid,55.58,60,60,2.5,15.1,24.48571429,-4.42,1,33,2
Dry Maize,Yellow Maize,Aram,46.32,55.58,2500,Siaya,18/08/2022,0.2,26.6,2022,8,230,33,dry_mid,61.11,55.74,55.74,2.7,15.3,24.9,5.37,1,33,3
Dry Maize,White Maize,Aram,46.15,55.38,6500,Siaya,18/08/2022,0.2,26.6,2022,8,230,33,dry_mid,60,55.38,55.38,2.8,15.5,25.02857143,4.62,1,33,2
Dry Maize,Mixed-Traditional ,Aram,46.32,55.58,4500,Siaya,18/08/2022,0.2,26.6,2022,8,230,33,dry_mid,55.74,55.58,55.58,2.2,15.7,25.41428571,0.16,1,33,1
Dry Maize,White Maize,Bondo,57.78,70,14000,Siaya,19/08/2022,11.6,21.6,2022,8,231,33,dry_mid,55.38,60,50,13,27.3,25.08571429,-4.62,1,33,2
Dry Maize,White Maize,Bondo,64.44,80,2000,Siaya,19/08/2022,11.6,21.6,2022,8,231,33,dry_mid,55.58,55.74,60,23.8,38.9,24.75714286,-0.16,1,33,2
Dry Maize,White Maize,Akala,60,75,3000,Siaya,20/08/2022,6.5,19.8,2022,8,232,33,dry_mid,63.33,55.38,51.09,30.3,44.6,24.1,7.95,1,33,2
Dry Maize,Yellow Maize,Aram,46.45,55.74,950,Siaya,22/08/2022,0,19.1,2022,8,234,34,dry_mid,65,55.58,50.76,30.3,43.8,23.12857143,9.42,1,33,3
Dry Maize,White Maize,Aram,46.15,55.38,4500,Siaya,22/08/2022,0,19.1,2022,8,234,34,dry_mid,46.32,61.11,50.95,30.1,43,22.05714286,-14.79,1,33,2
Dry Maize,Mixed-Traditional ,Aram,46.32,55.58,2700,Siaya,22/08/2022,0,19.1,2022,8,234,34,dry_mid,46.15,60,44.44,29.9,43,20.98571429,-13.85,1,33,1
Dry Maize,White Maize,Bondo,58.89,70,28000,Siaya,23/08/2022,0,20,2022,8,235,34,dry_mid,46.32,55.74,55.74,29.7,43,20.04285714,-9.42,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,4320,Siaya,23/08/2022,0,20,2022,8,235,34,dry_mid,57.78,55.38,55.38,18.1,43,19.81428571,2.4,1,33,2
Dry Maize,White Maize,Akala,60,70,4000,Siaya,24/08/2022,0.1,21.2,2022,8,236,34,dry_mid,64.44,55.58,55.58,6.6,43.1,19.75714286,8.86,1,33,2
Dry Maize,Yellow Maize,Aram,55.74,60.38,1500,Siaya,25/08/2022,0.8,22.7,2022,8,237,34,dry_mid,60,63.33,60,0.9,43.9,20.17142857,-3.33,1,33,3
Dry Maize,White Maize,Aram,50.76,59.99,4500,Siaya,25/08/2022,0.8,22.7,2022,8,237,34,dry_mid,46.45,65,61.11,1.7,39.6,20.68571429,-18.55,1,33,2
Dry Maize,Mixed-Traditional ,Aram,51.09,60.38,3600,Siaya,25/08/2022,0.8,22.7,2022,8,237,34,dry_mid,46.15,46.32,47.78,2.5,35.3,21.2,-0.17,1,33,1
Dry Maize,White Maize,Bondo,58.89,65,14000,Siaya,26/08/2022,20.5,21.9,2022,8,238,34,dry_mid,46.32,46.15,60,23,55.8,21.6,0.17,1,33,2
Dry Maize,White Maize,Akala,60,75,3000,Siaya,27/08/2022,9.5,20.2,2022,8,239,34,dry_mid,58.89,46.32,55.74,32.5,65.3,21.62857143,12.57,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,,Siaya,27/08/2022,9.5,20.2,2022,8,239,34,dry_mid,53.33,57.78,55.38,42,74.8,21.65714286,-4.45,1,33,2
Dry Maize,Yellow Maize,Aram,46.32,55.58,650,Siaya,29/08/2022,0.1,17.3,2022,8,241,35,dry_mid,60,64.44,55.58,42,74.9,21.1,-4.44,1,33,3
Dry Maize,White Maize,Aram,46.15,55.38,5200,Siaya,29/08/2022,0.1,17.3,2022,8,241,35,dry_mid,55.74,60,60,41.3,75,20.32857143,-4.26,1,33,2
Dry Maize,Mixed-Traditional ,Aram,46.45,55.74,4500,Siaya,29/08/2022,0.1,17.3,2022,8,241,35,dry_mid,50.76,46.45,55.74,40.6,75.1,19.55714286,4.31,1,33,1
Dry Maize,White Maize,Bondo,57.78,65,28000,Siaya,30/08/2022,0.6,17.1,2022,8,242,35,dry_mid,51.09,46.15,55.38,40.4,75.7,18.75714286,4.94,1,33,2
Dry Maize,White Maize,Akala,60,75,3500,Siaya,31/08/2022,0.3,16.7,2022,8,243,35,dry_mid,58.89,46.32,55.58,20.2,76,18.01428571,12.57,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,,Siaya,31/08/2022,0.3,16.7,2022,8,243,35,dry_mid,60,58.89,61.11,11,76.3,17.51428571,1.11,1,33,2
Dry Maize,White Maize,Ugunja,52.22,65,,Siaya,03/09/2022,0,16.8,2022,9,246,35,dry_mid,53.33,53.33,60,1.5,76.2,17.02857143,0,1,33,2
Dry Maize,Yellow Maize,Aram,51.09,55.74,1850,Siaya,05/09/2022,0,18.6,2022,9,248,36,dry_mid,46.32,60,55.74,1.4,75.4,17.21428571,-13.68,1,33,3
Dry Maize,White Maize,Aram,50.76,55.38,4500,Siaya,05/09/2022,0,18.6,2022,9,248,36,dry_mid,46.15,55.74,55.38,1.3,74.6,17.4,-9.59,1,33,2
Dry Maize,Mixed-Traditional ,Aram,51.09,55.74,3500,Siaya,05/09/2022,0,18.6,2022,9,248,36,dry_mid,46.45,50.76,55.58,1.2,73.8,17.58571429,-4.31,1,33,1
Dry Maize,White Maize,Bondo,62.22,75,7000,Siaya,06/09/2022,0,18.3,2022,9,249,36,dry_mid,57.78,51.09,63.33,0.6,73.8,17.75714286,6.69,1,33,2
Dry Maize,White Maize,Akala,60,75,2000,Siaya,07/09/2022,0.6,19,2022,9,250,36,dry_mid,60,58.89,65,0.9,74.4,18.08571429,1.11,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,,Siaya,07/09/2022,0.6,19,2022,9,250,36,dry_mid,53.33,60,46.32,1.2,74.8,18.41428571,-6.67,1,33,2
Dry Maize,Yellow Maize,Aram,51.09,55.74,1550,Siaya,08/09/2022,13.6,16.9,2022,9,251,36,dry_mid,52.22,53.33,46.15,14.8,88.2,18.42857143,-1.11,1,33,3
Dry Maize,White Maize,Aram,50.76,55.38,4500,Siaya,08/09/2022,13.6,16.9,2022,9,251,36,dry_mid,51.09,46.32,46.32,28.4,101.6,18.18571429,4.77,1,33,2
Dry Maize,Mixed-Traditional ,Aram,50.95,55.58,3600,Siaya,08/09/2022,13.6,16.9,2022,9,251,36,dry_mid,50.76,46.15,57.78,42,103.6,17.94285714,4.61,1,33,1
Dry Maize,White Maize,Bondo,60,75,14000,Siaya,09/09/2022,0.2,16.7,2022,9,252,36,dry_mid,51.09,46.45,64.44,42.2,92.2,17.67142857,4.64,1,33,2
Dry Maize,White Maize,Akala,60,75,1000,Siaya,10/09/2022,0.6,16,2022,9,253,36,dry_mid,62.22,57.78,60,42.8,86.3,17.34285714,4.44,1,33,2
Dry Maize,White Maize,Ugunja,44.44,65,,Siaya,11/09/2022,1,15.4,2022,9,254,36,dry_mid,60,60,46.45,43.2,87.3,16.82857143,0,1,33,2
Dry Maize,White Maize,Bondo,61.11,75,7000,Siaya,13/09/2022,3.8,15.5,2022,9,256,37,dry_mid,53.33,53.33,46.15,46.4,91.1,16.32857143,0,1,33,2
Dry Maize,White Maize,Bondo,60,75,14000,Siaya,13/09/2022,3.8,15.5,2022,9,256,37,dry_mid,51.09,52.22,46.32,36.6,94.9,16.12857143,-1.13,1,33,2
Dry Maize,White Maize,Akala,60,75,4000,Siaya,14/09/2022,0,14.9,2022,9,257,37,dry_mid,50.76,51.09,58.89,23,94.9,15.84285714,-0.33,1,33,2
Dry Maize,White Maize,Bondo,60,70,15000,Siaya,16/09/2022,5.2,13.1,2022,9,259,37,dry_mid,50.95,50.76,53.33,14.6,100.1,15.3,0.19,1,33,2
Dry Maize,Yellow Maize,Aram,55.74,60.38,1800,Siaya,19/09/2022,4,10.7,2022,9,262,38,dry_mid,60,51.09,60,18.4,104,14.44285714,8.91,1,33,3
Dry Maize,White Maize,Aram,55.38,59.99,6300,Siaya,19/09/2022,4,10.7,2022,9,262,38,dry_mid,60,62.22,55.74,21.8,107.2,13.68571429,-2.22,1,33,2
Dry Maize,Mixed-Traditional ,Aram,55.58,60.21,5500,Siaya,19/09/2022,4,10.7,2022,9,262,38,dry_mid,44.44,60,50.76,24.8,110.4,13.01428571,-15.56,1,33,1
Dry Maize,White Maize,Akala,130,170,4000,Siaya,21/09/2022,0.3,10.5,2022,9,264,38,dry_mid,61.11,53.33,51.09,21.3,109.9,12.3,7.78,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,,Siaya,21/09/2022,0.3,10.5,2022,9,264,38,dry_mid,60,51.09,58.89,17.8,89.7,11.58571429,8.91,1,33,2
Dry Maize,Yellow Maize,Aram,55.58,60.21,1800,Siaya,22/09/2022,0,10.6,2022,9,265,38,dry_mid,60,50.76,60,17.8,80.2,10.97142857,9.24,1,33,3
Dry Maize,White Maize,Aram,55.38,59.99,5000,Siaya,22/09/2022,0,10.6,2022,9,265,38,dry_mid,60,50.95,53.33,12.6,70.7,10.61428571,9.05,1,33,2
Dry Maize,Mixed-Traditional ,Aram,55.74,60.38,5500,Siaya,22/09/2022,0,10.6,2022,9,265,38,dry_mid,55.74,60,46.32,8.6,70.6,10.6,-4.26,1,33,1
Dry Maize,White Maize,Bondo,60,75,9000,Siaya,23/09/2022,0,10.7,2022,9,266,38,dry_mid,55.38,60,46.15,4.6,70.5,10.6,-4.62,1,33,2
Dry Maize,White Maize,Akala,65,85,2000,Siaya,24/09/2022,1.6,12.2,2022,9,267,38,dry_mid,55.58,44.44,46.45,2.2,72,10.81428571,11.14,1,33,2
Dry Maize,White Maize,Ugunja,53.33,65,7200,Siaya,24/09/2022,1.6,12.2,2022,9,267,38,dry_mid,130,61.11,57.78,3.5,73,11.05714286,68.89,1,33,2
Dry Maize,Yellow Maize,Aram,55.74,60.38,950,Siaya,26/09/2022,0.1,12.6,2022,9,269,39,dry_mid,53.33,60,60,3.3,72.8,11.35714286,-6.67,1,33,3
Dry Maize,White Maize,Aram,55.38,59.99,2700,Siaya,26/09/2022,0.1,12.6,2022,9,269,39,dry_mid,55.58,60,53.33,3.4,72.6,11.64285714,-4.42,1,33,2
Dry Maize,White Maize,Aram,57.78,64.61,4500,Siaya,26/09/2022,0.1,12.6,2022,9,269,39,dry_mid,55.38,60,52.22,3.5,72.7,11.92857143,-4.62,1,33,2
Dry Maize,Mixed-Traditional ,Aram,55.58,60.21,3600,Siaya,26/09/2022,0.1,12.6,2022,9,269,39,dry_mid,55.74,55.74,51.09,3.6,72.8,12.21428571,0,1,33,1
Dry Maize,White Maize,Bondo,57.78,70,7400,Siaya,27/09/2022,5.7,10.5,2022,9,270,39,dry_mid,60,55.38,50.76,9.3,78.5,12.18571429,4.62,1,33,2
Dry Maize,White Maize,Aram,57.78,64.61,5400,Siaya,29/09/2022,0.2,8.9,2022,9,272,39,dry_mid,65,55.58,51.09,7.9,78.7,11.71428571,9.42,1,33,2
Dry Maize,White Maize,Aram,55.38,59.99,3600,Siaya,29/09/2022,0.2,8.9,2022,9,272,39,dry_mid,53.33,130,62.22,6.5,78.9,11.24285714,-76.67,1,33,2
Dry Maize,Mixed-Traditional ,Aram,55.58,60.21,2800,Siaya,29/09/2022,0.2,8.9,2022,9,272,39,dry_mid,55.74,53.33,60,6.6,78.5,10.71428571,2.41,1,33,1
Dry Maize,White Maize,Bondo,60,70,7000,Siaya,30/09/2022,0.1,9.6,2022,9,273,39,dry_mid,55.38,55.58,53.33,6.6,78,10.28571429,-0.2,1,33,2
Dry Maize,White Maize,Akala,65,75,1500,Siaya,01/10/2022,2.6,10.6,2022,10,274,39,short_rains,57.78,55.38,51.09,9.1,67,10,2.4,3,33,2
Dry Maize,Mixed-Traditional ,Ugunja,36.67,50,1800,Siaya,01/10/2022,2.6,10.6,2022,10,274,39,short_rains,55.58,55.74,50.76,11.6,56,9.714285714,-0.16,3,33,1
Dry Maize,White Maize,Ugunja,51.11,65,3600,Siaya,01/10/2022,2.6,10.6,2022,10,274,39,short_rains,57.78,60,50.95,8.5,45,9.728571429,-2.22,3,33,2
Dry Maize,White Maize,Aram,58.89,64.61,4500,Siaya,03/10/2022,0,12.6,2022,10,276,40,short_rains,57.78,65,60,8.3,44.8,10.25714286,-7.22,3,33,2
Dry Maize,White Maize,Aram,59.99,64.61,3600,Siaya,03/10/2022,0,12.6,2022,10,276,40,short_rains,55.38,53.33,60,8.1,44.2,10.78571429,2.05,3,33,2
Dry Maize,Mixed-Traditional ,Aram,60.21,64.84,2500,Siaya,03/10/2022,0,12.6,2022,10,276,40,short_rains,55.58,55.74,44.44,7.9,43.2,11.31428571,-0.16,3,33,1
Dry Maize,White Maize,Bondo,60,70,14000,Siaya,04/10/2022,0.1,12.7,2022,10,277,40,short_rains,60,55.38,61.11,7.9,39.5,11.75714286,4.62,3,33,2
Dry Maize,White Maize,Akala,65,75,3000,Siaya,05/10/2022,0,14.1,2022,10,278,40,short_rains,65,57.78,60,5.3,35.7,12.25714286,7.22,3,33,2
Dry Maize,White Maize,Ugunja,57.78,70,1800,Siaya,05/10/2022,0,14.1,2022,10,278,40,short_rains,36.67,55.58,60,2.7,35.7,12.75714286,-18.91,3,33,2
Dry Maize,White Maize,Aram,61.11,69.22,6300,Siaya,06/10/2022,0.4,14.1,2022,10,279,40,short_rains,51.11,57.78,60,0.5,30.9,13.25714286,-6.67,3,33,2
Dry Maize,White Maize,Aram,64.61,69.22,3600,Siaya,06/10/2022,0.4,14.1,2022,10,279,40,short_rains,58.89,57.78,55.74,0.9,27.3,13.47142857,1.11,3,33,2
Dry Maize,Mixed-Traditional ,Aram,64.84,69.48,2700,Siaya,06/10/2022,0.4,14.1,2022,10,279,40,short_rains,59.99,55.38,55.38,1.3,23.7,13.68571429,4.61,3,33,1
Dry Maize,White Maize,Bondo,60,70,14000,Siaya,07/10/2022,0,10.6,2022,10,280,40,short_rains,60.21,55.58,55.58,1.3,19.7,13.4,4.63,3,33,2
Dry Maize,White Maize,Akala,65,75,2500,Siaya,08/10/2022,0.4,11.1,2022,10,281,40,short_rains,60,60,130,1.6,19.8,13.17142857,0,3,33,2
Dry Maize,White Maize,Aram,61.11,69.22,6300,Siaya,10/10/2022,0,11.5,2022,10,283,41,short_rains,65,65,53.33,1.6,19.5,12.8,0,3,33,2
Dry Maize,White Maize,Aram,64.61,69.22,3600,Siaya,10/10/2022,0,11.5,2022,10,283,41,short_rains,57.78,36.67,55.58,1.6,19.5,12.42857143,21.11,3,33,2
Dry Maize,Mixed-Traditional ,Aram,64.84,69.48,4500,Siaya,10/10/2022,0,11.5,2022,10,283,41,short_rains,61.11,51.11,55.38,1.2,19.5,12.05714286,10,3,33,1
Dry Maize,White Maize,Bondo,57.78,70,15000,Siaya,11/10/2022,0,10.6,2022,10,284,41,short_rains,64.61,58.89,55.74,0.8,19.5,11.55714286,5.72,3,33,2
Dry Maize,White Maize,Akala,65,75,2700,Siaya,12/10/2022,0,9.4,2022,10,285,41,short_rains,64.84,59.99,60,0.4,19.5,10.88571429,4.85,3,33,2
Dry Maize,White Maize,Aram,64.61,69.22,4500,Siaya,13/10/2022,0,9.8,2022,10,286,41,short_rains,60,60.21,65,0.4,17.9,10.77142857,-0.21,3,33,2
Dry Maize,White Maize,Aram,60,69.22,8100,Siaya,13/10/2022,0,9.8,2022,10,286,41,short_rains,65,60,53.33,0,16.3,10.58571429,5,3,33,2
Dry Maize,Mixed-Traditional ,Aram,64.84,69.48,4050,Siaya,13/10/2022,0,9.8,2022,10,286,41,short_rains,61.11,65,55.74,0,16.2,10.34285714,-3.89,3,33,1
Dry Maize,White Maize,Bondo,57.78,70,12000,Siaya,14/10/2022,0.9,11.6,2022,10,287,41,short_rains,64.61,57.78,55.38,0.9,17,10.35714286,6.83,3,33,2
Dry Maize,White Maize,Akala,65,75,7000,Siaya,15/10/2022,3.5,14.3,2022,10,288,41,short_rains,64.84,61.11,57.78,4.4,20.4,10.75714286,3.73,3,33,2
Dry Maize,White Maize,Ugunja,62.22,75,4050,Siaya,15/10/2022,3.5,14.3,2022,10,288,41,short_rains,57.78,64.61,55.58,7.9,23.8,11.28571429,-6.83,3,33,2
Dry Maize,White Maize,Aram,60,69.22,13500,Siaya,17/10/2022,0,16.8,2022,10,290,42,short_rains,65,64.84,57.78,7.9,18.1,12.34285714,0.16,3,33,2
Dry Maize,White Maize,Aram,64.61,69.22,3000,Siaya,17/10/2022,0,16.8,2022,10,290,42,short_rains,64.61,60,57.78,7.9,17.9,13.34285714,4.61,3,33,2
Dry Maize,Mixed-Traditional ,Aram,64.84,69.48,2700,Siaya,17/10/2022,0,16.8,2022,10,290,42,short_rains,60,65,55.38,7.9,17.7,14.34285714,-5,3,33,1
Dry Maize,White Maize,Bondo,62.22,75,18000,Siaya,21/10/2022,1.5,11.8,2022,10,294,42,short_rains,64.84,61.11,55.58,9.4,19,14.62857143,3.73,3,33,2
Dry Maize,White Maize,Akala,65,75,5000,Siaya,22/10/2022,0.3,13.8,2022,10,295,42,short_rains,57.78,64.61,60,8.8,19.2,14.94285714,-6.83,3,33,2
Dry Maize,White Maize,Akala,66.67,80,14000,Siaya,26/10/2022,0,11.2,2022,10,299,43,short_rains,65,64.84,65,5.3,16.6,14.5,0.16,3,33,2
Dry Maize,White Maize,Ugunja,53.33,75,,Siaya,26/10/2022,0,11.2,2022,10,299,43,short_rains,62.22,57.78,36.67,1.8,14,14.05714286,4.44,3,33,2
Dry Maize,White Maize,Bondo,58.89,70,18000,Siaya,28/10/2022,0,16.6,2022,10,301,43,short_rains,60,65,51.11,1.8,11.4,14.02857143,-5,3,33,2
Dry Maize,White Maize,Ugunja,62.22,80,,Siaya,29/10/2022,0,15.7,2022,10,302,43,short_rains,64.61,64.61,58.89,1.8,11.4,13.87142857,0,3,33,2
Dry Maize,White Maize,Akala,66.67,80,14000,Siaya,30/10/2022,0,14.7,2022,10,303,43,short_rains,64.84,60,59.99,1.8,11.4,13.57142857,4.84,3,33,2
Dry Maize,White Maize,Aram,58.89,69.22,23400,Siaya,31/10/2022,0,13.2,2022,10,304,44,short_rains,62.22,64.84,60.21,0.3,11.4,13.77142857,-2.62,3,33,2
Dry Maize,-,Aram,194.55,233.46,150,Siaya,31/10/2022,0,13.2,2022,10,304,44,short_rains,65,57.78,60,0,11.3,13.68571429,7.22,3,33,0
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,550,Siaya,31/10/2022,0,13.2,2022,10,304,44,short_rains,66.67,65,65,0,11.3,13.97142857,1.67,3,33,1
Dry Maize,White Maize,Bondo,57.78,70,24000,Siaya,01/11/2022,0.9,12.4,2022,11,305,44,short_rains,53.33,62.22,57.78,0.9,12.2,14.14285714,-8.89,3,33,2
Dry Maize,White Maize,Akala,65,75,3500,Siaya,02/11/2022,0.4,9.9,2022,11,306,44,short_rains,58.89,60,61.11,1.3,12.2,13.18571429,-1.11,3,33,2
Dry Maize,Mixed-Traditional ,Ugunja,50,65,1170,Siaya,02/11/2022,0.4,9.9,2022,11,306,44,short_rains,62.22,64.61,64.61,1.7,12.2,12.35714286,-2.39,3,33,1
Dry Maize,White Maize,Ugunja,60,75,3330,Siaya,02/11/2022,0.4,9.9,2022,11,306,44,short_rains,66.67,64.84,64.84,2.1,12.2,11.67142857,1.83,3,33,2
Dry Maize,-,Aram,194.55,233.46,150,Siaya,03/11/2022,0,8.5,2022,11,307,44,short_rains,58.89,62.22,60,2.1,12.2,11,-3.33,3,33,0
Dry Maize,White Maize,Aram,58.89,69.22,21600,Siaya,03/11/2022,0,8.5,2022,11,307,44,short_rains,194.55,65,65,2.1,11.8,10.32857143,129.55,3,33,2
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,1800,Siaya,03/11/2022,0,8.5,2022,11,307,44,short_rains,69.48,66.67,61.11,2.1,11.8,9.657142857,2.81,3,33,1
Dry Maize,White Maize,Bondo,62.22,70,28000,Siaya,04/11/2022,5.6,9.3,2022,11,308,44,short_rains,57.78,53.33,64.61,6.8,17.4,9.214285714,4.45,3,33,2
Dry Maize,White Maize,Ugunja,57.78,75,4050,Siaya,04/11/2022,5.6,9.3,2022,11,308,44,short_rains,65,58.89,64.84,12,23,9.128571429,6.11,3,33,2
Dry Maize,Mixed-Traditional ,Ugunja,53.33,70,2970,Siaya,04/11/2022,5.6,9.3,2022,11,308,44,short_rains,50,62.22,57.78,17.2,28.6,9.042857143,-12.22,3,33,1
Dry Maize,White Maize,Akala,66.67,80,4000,Siaya,05/11/2022,4.3,7.9,2022,11,309,44,short_rains,60,66.67,65,21.1,32.9,8.757142857,-6.67,3,33,2
Dry Maize,Yellow Maize,Aram,69.48,74.11,450,Siaya,07/11/2022,0.3,10.2,2022,11,311,45,short_rains,194.55,58.89,64.61,21.4,33.2,9,135.66,3,33,3
Dry Maize,White Maize,Aram,58.89,69.22,16200,Siaya,07/11/2022,0.3,10.2,2022,11,311,45,short_rains,58.89,194.55,60,21.7,33.5,9.242857143,-135.66,3,33,2
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,1800,Siaya,07/11/2022,0.3,10.2,2022,11,311,45,short_rains,69.48,69.48,64.84,22,33.8,9.485714286,0,3,33,1
Dry Maize,White Maize,Bondo,61.11,120,21000,Siaya,08/11/2022,0,11.7,2022,11,312,45,short_rains,62.22,57.78,57.78,16.4,32.9,9.828571429,4.44,3,33,2
Dry Maize,Mixed-Traditional ,Akala,65,75,7000,Siaya,09/11/2022,0.2,12.5,2022,11,313,45,short_rains,57.78,65,65,11,29.6,10.28571429,-7.22,3,33,1
Dry Maize,White Maize,Ugunja,64.44,80,10800,Siaya,09/11/2022,0.2,12.5,2022,11,313,45,short_rains,53.33,50,62.22,5.6,26.3,10.74285714,3.33,3,33,2
Dry Maize,Mixed-Traditional ,Ugunja,37.78,65,3600,Siaya,09/11/2022,0.2,12.5,2022,11,313,45,short_rains,66.67,60,60,1.5,26.5,11.4,6.67,3,33,1
Dry Maize,White Maize,Aram,60,69.22,13500,Siaya,10/11/2022,0.2,10.6,2022,11,314,45,short_rains,69.48,194.55,64.61,1.4,26.7,11.45714286,-125.07,3,33,2
Dry Maize,-,Aram,194.55,233.46,150,Siaya,10/11/2022,0.2,10.6,2022,11,314,45,short_rains,58.89,58.89,64.84,1.3,26.9,11.51428571,0,3,33,0
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,950,Siaya,10/11/2022,0.2,10.6,2022,11,314,45,short_rains,69.48,69.48,62.22,1.2,25.6,11.57142857,0,3,33,1
Dry Maize,White Maize,Bondo,62.22,70,24000,Siaya,11/11/2022,0,9.4,2022,11,315,45,short_rains,61.11,62.22,65,1.2,25.3,11.24285714,-1.11,3,33,2
Dry Maize,White Maize,Akala,65,75,3000,Siaya,12/11/2022,0,6.5,2022,11,316,45,short_rains,65,57.78,66.67,1,25.3,10.38571429,7.22,3,33,2
Dry Maize,White Maize,Ugunja,53.33,75,6300,Siaya,12/11/2022,0,6.5,2022,11,316,45,short_rains,64.44,53.33,53.33,0.8,25.3,9.528571429,11.11,3,33,2
Dry Maize,White Maize,Aram,61.11,69.22,14400,Siaya,14/11/2022,0,6.9,2022,11,318,46,short_rains,37.78,66.67,58.89,0.6,25.3,8.728571429,-28.89,3,33,2
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,1800,Siaya,14/11/2022,0,6.9,2022,11,318,46,short_rains,60,69.48,62.22,0.4,25.3,8.2,-9.48,3,33,1
Dry Maize,White Maize,Bondo,57.78,140,14000,Siaya,15/11/2022,0,7.3,2022,11,319,46,short_rains,194.55,58.89,66.67,0.2,25.3,7.728571429,135.66,3,33,2
Dry Maize,White Maize,Ugunja,57.78,75,6300,Siaya,16/11/2022,0.3,5.7,2022,11,320,46,short_rains,69.48,69.48,58.89,0.3,25.6,7.028571429,0,3,33,2
Dry Maize,Mixed-Traditional ,Aram,69.48,74.11,900,Siaya,17/11/2022,2.7,3.7,2022,11,321,46,short_rains,62.22,61.11,194.55,3,28.3,6.214285714,1.11,3,33,1
Dry Maize,White Maize,Aram,62.22,73.83,21600,Siaya,17/11/2022,2.7,3.7,2022,11,321,46,short_rains,65,65,69.48,5.7,31,5.814285714,0,3,33,2
Dry Maize,White Maize,Bondo,58.89,70,28000,Siaya,18/11/2022,0.2,-1.3,2022,11,322,46,short_rains,53.33,64.44,57.78,5.9,30.3,4.7,-11.11,3,33,2
Dry Maize,White Maize,Ugunja,58.89,75,6300,Siaya,18/11/2022,0.2,-1.3,2022,11,322,46,short_rains,61.11,37.78,65,6.1,30.1,3.528571429,23.33,3,33,2
Dry Maize,White Maize,Akala,130,150,3500,Siaya,19/11/2022,0,-1.8,2022,11,323,46,short_rains,69.48,60,50,6.1,29.7,2.285714286,9.48,3,33,2
Dry Maize,White Maize,Aram,62.22,69.22,18000,Siaya,21/11/2022,0,-1.6,2022,11,325,47,short_rains,57.78,194.55,60,6.1,29.3,1.014285714,-136.77,3,33,2
Dry Maize,White Maize,Bondo,61.11,70,9000,Siaya,22/11/2022,0,-0.3,2022,11,326,47,short_rains,57.78,69.48,194.55,5.8,29.3,0.157142857,-11.7,3,33,2
Dry Maize,White Maize,Akala,65,75,4500,Siaya,23/11/2022,0,1.9,2022,11,327,47,short_rains,69.48,62.22,58.89,3.1,29.3,-0.1,7.26,3,33,2
Dry Maize,White Maize,Aram,62.22,73.83,25650,Siaya,24/11/2022,0,0.7,2022,11,328,47,short_rains,62.22,65,69.48,0.4,29.3,-0.528571429,-2.78,3,33,2
Dry Maize,White Maize,Ugunja,60,75,21000,Siaya,24/11/2022,0,0.7,2022,11,328,47,short_rains,58.89,53.33,62.22,0.2,23.7,-0.242857143,5.56,3,33,2
Dry Maize,White Maize,Bondo,61.11,75,28000,Siaya,25/11/2022,4.7,3.8,2022,11,329,47,short_rains,58.89,61.11,57.78,4.7,22.8,0.485714286,-2.22,3,33,2
Dry Maize,White Maize,Akala,66.67,80,4000,Siaya,26/11/2022,0.5,6.6,2022,11,330,47,short_rains,130,69.48,53.33,5.2,17.7,1.685714286,60.52,3,33,2
Dry Maize,White Maize,Ugunja,60,75,13500,Siaya,26/11/2022,0.5,6.6,2022,11,330,47,short_rains,62.22,57.78,66.67,5.7,13.9,2.857142857,4.44,3,33,2
Dry Maize,White Maize,Aram,62.22,73.83,24300,Siaya,28/11/2022,0,3.8,2022,11,332,48,short_rains,61.11,57.78,69.48,5.7,13.6,3.442857143,3.33,3,33,2
Dry Maize,White Maize,Bondo,61.11,75,28000,Siaya,29/11/2022,0.3,4,2022,11,333,48,short_rains,65,69.48,58.89,6,13.6,3.742857143,-4.48,3,33,2
Dry Maize,White Maize,Ugunja,60,75,6300,Siaya,30/11/2022,1.5,2.3,2022,11,334,48,short_rains,62.22,62.22,69.48,7.5,14.8,3.971428571,0,3,33,2
